type,adress,price,link_image
Chaussures orthopédique,"Guediawaye, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5558529_uploaded_image1_1759590627.jpg
Mocassins homme ,"Mariste, Dakar, Sénégal",5 500CFA,https://images.coinafrique.com/thumb_5556927_uploaded_image1_1759498840.jpg
Baskets Dior B30,"Dakar, Sénégal",28 000CFA,https://images.coinafrique.com/thumb_5554883_uploaded_image1_1759415597.jpg
Baskets Asics Gel Kayano 14,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5554876_uploaded_image1_1759415424.jpg
Baskets Asics Gel NYC,"Dakar, Sénégal",32 000CFA,https://images.coinafrique.com/thumb_5554871_uploaded_image1_1759415315.jpg
Baskets Asics Gel NYC,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5554870_uploaded_image1_1759415237.jpg
Baskets Asics Gel NYC,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5554868_uploaded_image1_1759415164.jpg
Chaussures homme ,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5551865_uploaded_image1_1759302097.jpg
Chaussures homme ,"Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_5551864_uploaded_image1_1759301970.jpg
Chaussures homme ,"Dakar Plateau, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5551853_uploaded_image1_1759301401.jpg
Sandale orthopédique,"Grand Yoff, Dakar, Sénégal",13 000CFA,https://images.coinafrique.com/thumb_5550248_uploaded_image1_1759234219.jpg
Baskets Asics Gel ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5545276_uploaded_image1_1758911052.jpg
Baskets Asics Gel ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5545274_uploaded_image1_1758910936.jpg
Baskets New Balance ,"Dakar, Sénégal",14 900CFA,https://images.coinafrique.com/thumb_5543799_uploaded_image1_1758831160.jpg
Chaussures New balance ,"Dakar, Sénégal",24 900CFA,https://images.coinafrique.com/thumb_5543797_uploaded_image1_1758831062.jpg
Baskets New Balance ,"Dakar, Sénégal",14 900CFA,https://images.coinafrique.com/thumb_5543795_uploaded_image1_1758830884.jpg
Chaussures New balance,"Dakar, Sénégal",24 900CFA,https://images.coinafrique.com/thumb_5543793_uploaded_image1_1758830755.jpg
Chaussures Air max,"Sacré-Coeur, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5543755_uploaded_image1_1758829018.jpg
Chaussures Nike ,"Sacré-Coeur, Dakar, Sénégal",18 500CFA,https://images.coinafrique.com/thumb_5541013_uploaded_image1_1758702097.jpg
Crampons Nike ,"Sicap Liberté, Dakar, Sénégal",18 500CFA,https://images.coinafrique.com/thumb_5540996_uploaded_image1_1758700997.jpg
Chaussures homme ,"Dakar Plateau, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5540359_uploaded_image1_1758658704.jpg
Chaussures homme ,"Dakar Plateau, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5540358_uploaded_image1_1758658630.jpg
Claquettes homme,"Parcelle Assainies, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5536826_uploaded_image1_1758483459.jpg
Chaussures homme ,"Guediawaye, Dakar, Sénégal",14 000CFA,https://images.coinafrique.com/thumb_5534539_uploaded_image1_1758318499.jpg
Chaussures homme ,"Rufisque, Sénégal",14 900CFA,https://images.coinafrique.com/thumb_5532358_uploaded_image1_1758212393.jpg
Chaussures homme,"Rufisque, Sénégal",14 900CFA,https://images.coinafrique.com/thumb_5532328_uploaded_image1_1758210331.jpg
Chaussures homme ,"Rufisque, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5532315_uploaded_image1_1758209817.jpg
Chaussures Dior cd b30,"Dakar, Sénégal",27 000CFA,https://images.coinafrique.com/thumb_5531000_uploaded_image1_1758144695.jpg
Chaussures homme,"Fass, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5484385_uploaded_image1_1755700887.jpg
Babouches homme,"Parcelle Assainies, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_5525025_uploaded_image1_1757858817.jpg
Crocs homme,"Parcelle Assainies, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_5525023_uploaded_image1_1757858747.jpg
Crocs homme,"Parcelle Assainies, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_5525021_uploaded_image1_1757858535.jpg
Baskets Nike Air Max Plus ,"Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_5524918_uploaded_image1_1757852387.jpg
Chaussures homme ,"Yoff, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_5522271_uploaded_image1_1757690105.jpg
Chaussures Timberland ,"Dakar, Sénégal",32 000CFA,https://images.coinafrique.com/thumb_5520584_uploaded_image1_1757603585.jpg
Baskets Louis Vuitton ,"Mbao, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5519109_uploaded_image1_1757531452.jpg
Chaussures Jordan ,"Parcelle Assainies, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5517720_uploaded_image1_1757478182.jpg
Chaussures homme,"Parcelle Assainies, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5517719_uploaded_image1_1757478072.jpg
Chaussures homme ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5516808_uploaded_image1_1757428923.jpg
Baskets Air Max,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5516696_uploaded_image1_1757424950.jpg
Baskets Jordan One Dunk Lowl,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5516691_uploaded_image1_1757424712.jpg
Chaussures homme ,"Diamalaye 1, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5516521_uploaded_image1_1757420355.jpg
Chaussures Berluti,"Diamalaye 1, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5513229_uploaded_image1_1757253872.jpg
Chaussures homme ,"Mariste, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5474532_uploaded_image1_1755128086.jpg
Chaussures Blifestyle trekkstyle tex petrol,"Mariste, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5512427_uploaded_image1_1757189554.jpg
Chaussures homme ,"Dakar Plateau, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5512062_uploaded_image1_1757171011.jpg
Chaussures homme ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5512051_uploaded_image1_1757170403.jpg
Chaussures homme,"Rufisque, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5509076_uploaded_image1_1757013546.jpg
Chaussures Timberland ,"Rufisque, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5507384_uploaded_image1_1756933297.jpg
Chaussures homme en  cuir,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5505623_uploaded_image1_1756849395.jpg
Chaussures Unisexe ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5505619_uploaded_image1_1756849246.jpg
Chaussures Berluti,"Diamalaye 1, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5504924_uploaded_image1_1756823656.jpg
Chaussures Luis vuitton s4,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5504373_uploaded_image1_1756806570.jpg
Chaussures Nike sb,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5504369_uploaded_image1_1756806339.jpg
Chaussures Nike sb,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5504367_uploaded_image1_1756806248.jpg
Sandales femme ,"Yoff, Dakar, Sénégal",4 000CFA,https://images.coinafrique.com/thumb_5499774_uploaded_image1_1756552225.jpg
Chaussures Adidas,"Diamalaye 1, Dakar, Sénégal",11 000CFA,https://images.coinafrique.com/thumb_5498640_uploaded_image1_1756479495.jpg
Crocs ,"Ngor, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_5498380_uploaded_image1_1756470516.jpg
Chaussures homme,"Dakar Plateau, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5498122_uploaded_image1_1756460025.jpg
Chaussures Luis Vuitton ,"Colobane, Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_5495818_uploaded_image1_1756309876.jpg
Baskets Nike Air Max,"Parcelle Assainies, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5494173_uploaded_image1_1756232066.jpg
Chaussures homme ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5493811_uploaded_image1_1756216969.jpg
Timberland homme ,"Mbao, Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5493149_uploaded_image1_1756189941.jpg
Chaussures Timberland ,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5487164_uploaded_image1_1755817473.jpg
Sandales orthopédiques en cuir,"Sacré-Coeur, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5485222_uploaded_image1_1755729900.jpg
Baskets Dior B22,"Dakar, Sénégal",27 000CFA,https://images.coinafrique.com/thumb_5481397_uploaded_image1_1755545755.jpg
Baskets Dior B22,"Dakar, Sénégal",27 000CFA,https://images.coinafrique.com/thumb_5481395_uploaded_image1_1755545679.jpg
Baskets Dior B22,"Dakar, Sénégal",27 000CFA,https://images.coinafrique.com/thumb_5481393_uploaded_image1_1755545600.jpg
Sandales homme ,"Dakar, Sénégal",3 000CFA,https://images.coinafrique.com/thumb_5473587_uploaded_image1_1755087192.jpg
Chaussures Burberry,"Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_5473580_uploaded_image1_1755087073.jpg
Chaussures Adidas ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5473578_uploaded_image1_1755087003.jpg
Chaussures Campus ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5473575_uploaded_image1_1755086920.jpg
Chaussures Balance cecuhri ,"Fass, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5426252_uploaded_image1_1752671625.jpg
Chaussures Balance Cecuhri cD Dior ,"Fass, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5426238_uploaded_image1_1752671136.jpg
Chaussures Balance Cecuhri,"Fass, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5426236_uploaded_image1_1752670965.jpg
Baskets Air Force ,"Parcelle Assainies, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5471063_uploaded_image2_1754940084.jpeg
Chaussures homme ,"HLM, Dakar, Sénégal",13 500CFA,https://images.coinafrique.com/thumb_5470302_uploaded_image1_1754914296.jpg
Baskets Asic Gel Kayano14,"Dakar, Sénégal",27 000CFA,https://images.coinafrique.com/thumb_5469372_uploaded_image1_1754860228.jpg
Crocs homme,"Dakar, Sénégal",5 000CFA,https://images.coinafrique.com/thumb_5466478_uploaded_image1_1754685616.jpg
Chaussures homme ,"Dieuppeul-Derklé, Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5465868_uploaded_image1_1754663616.jpg
Chaussures homme ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5465465_uploaded_image1_1754649693.jpg
Chaussures homme ,"Pikine, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5462501_uploaded_image1_1754497073.jpg
Sandales ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5457797_uploaded_image1_1754293208.jpg
Chaussures hommes,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5457796_uploaded_image2_1754293059.jpeg
Chaussures Adidas ,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5457788_uploaded_image1_1754292758.jpg
Sandales orthopédique ,"Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5457779_uploaded_image1_1754292474.jpg
Chaussures  hommes ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5457765_uploaded_image1_1754292029.jpg
Sandales orthopédique  ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5457756_uploaded_image1_1754291875.jpg
Chaussures Adidas ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5457750_uploaded_image2_1754291690.jpeg
Chaussures homme ,"Colobane, Dakar, Sénégal",8 000CFA,https://images.coinafrique.com/thumb_5457508_uploaded_image1_1754263469.jpg
Sandales orthopédiques Birkenstock ,"Mermoz-Sacré Coeur, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5406410_uploaded_image1_1751629967.jpg
Baskets Nike Air Force One ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5454125_uploaded_image1_1754072625.jpg
Baskets Dior CD,"Yoff, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5454069_uploaded_image1_1754069956.jpg
Chaussures Adidas,"Point E, Dakar, Sénégal",17 990CFA,https://images.coinafrique.com/thumb_5453721_uploaded_image1_1754056345.jpg
Chaussures hommes ,"Colobane, Dakar, Sénégal",14 000CFA,https://images.coinafrique.com/thumb_5452703_uploaded_image1_1754014761.jpg
Chaussures hommes ,"Colobane, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5452702_uploaded_image1_1754014608.jpg
Chaussures homme ,"Mbour, Sénégal",6 000CFA,https://images.coinafrique.com/thumb_5452284_uploaded_image1_1753992898.jpg
Chaussures homme ,"Ouakam, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5449980_uploaded_image1_1753891681.jpg
Chaussures Air Force,"Ouakam, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5449964_uploaded_image1_1753891204.jpg
Baskets New Balance 9060,"Colobane, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5448181_uploaded_image1_1753811463.jpg
Chaussures homme ,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5443387_uploaded_image1_1753557906.jpg
Mocassins homme,"Yoff, Dakar, Sénégal",5 500CFA,https://images.coinafrique.com/thumb_5443044_uploaded_image1_1753540937.jpg
Sandales orthopédiques,"Sacré-Coeur, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5441631_uploaded_image1_1753462949.jpg
Chaussures Sebago,"Diamalaye 1, Dakar, Sénégal",11 000CFA,https://images.coinafrique.com/thumb_5439930_uploaded_image1_1753390815.jpg
Sneakers Jordan One,"Grand Dakar, Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_5439386_uploaded_image1_1753370342.jpg
Chaussures Berlutti,"Diamalaye 1, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5439305_uploaded_image1_1753367503.jpg
Chaussures homme ,"Dakar Plateau, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_5437518_uploaded_image1_1753293301.jpg
Sandales orthopédiques,"Dakar Plateau, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5437485_uploaded_image1_1753292339.jpg
Chaussures homme,"Diamalaye 1, Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5437236_uploaded_image1_1753282158.jpg
Chaussures homme,"Diamalaye 1, Dakar, Sénégal",13 500CFA,https://images.coinafrique.com/thumb_5436971_uploaded_image1_1753272437.jpg
Mocassins homme,"Ouest Foire, Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5432805_uploaded_image1_1753058866.jpg
Chaussures  homme ,"Dakar, Sénégal",14 000CFA,https://images.coinafrique.com/thumb_5431884_uploaded_image1_1753014444.jpg
Chaussures homme ,"Grand Yoff, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5430950_uploaded_image1_1752936591.jpg
Chaussures homme,"Dieuppeul-Derklé, Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5429675_uploaded_image1_1752845536.jpg
Baskets Nike Victory One,"Yoff, Dakar, Sénégal",12 000CFA,https://images.coinafrique.com/thumb_5427161_uploaded_image1_1752705753.jpg
Peugeot 308 2019,"Mermoz-Sacré Coeur, Dakar, Sénégal",4 500 000CFA,https://images.coinafrique.com/thumb_5424516_uploaded_image1_1752591026.jpg
Chaussures orthopédique,"Grand Yoff, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5422221_uploaded_image1_1752482543.jpg
Chaussures Noctar Noir,"Dakar Plateau, Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5422186_uploaded_image1_1752481465.jpg
Baskets Vans Knu School,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5415335_uploaded_image1_1752087446.jpg
Baskets  Jordan 14,"Dakar, Sénégal",28 000CFA,https://images.coinafrique.com/thumb_5413151_uploaded_image1_1751991507.jpg
Baskets Jordan 4,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5413093_uploaded_image1_1751989068.jpg
Baskets Adidas ,"Dakar, Sénégal",15 000CFA,https://images.coinafrique.com/thumb_5413092_uploaded_image1_1751988865.jpg
Crocs sandales orthopédiques ,"Sicap Liberté, Dakar, Sénégal",5 500CFA,https://images.coinafrique.com/thumb_5409504_uploaded_image1_1751807094.jpg
Chaussures homme ,"Keur Massar, Sénégal",5 000CFA,https://images.coinafrique.com/thumb_5407551_uploaded_image1_1751666763.jpg
Baskets Nike TN ,"Dakar, Sénégal",23 000CFA,https://images.coinafrique.com/thumb_5405139_uploaded_image1_1751566693.jpg
Sandales homme,"Dakar, Sénégal",Prix sur demande,https://images.coinafrique.com/thumb_5405136_uploaded_image1_1751566608.jpg
Baskets Nike TN,"Dakar, Sénégal",18 000CFA,https://images.coinafrique.com/thumb_5380946_uploaded_image1_1750267531.jpg
Baskets Air Jordan 6,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5366456_uploaded_image1_1749474268.jpg
Chaussures homme ,"Ouest Foire, Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5403613_uploaded_image1_1751513745.jpg
Chaussures Crocs ,"Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_5379660_uploaded_image1_1750203700.jpg
Chaussures Crocs,"Dakar, Sénégal",9 000CFA,https://images.coinafrique.com/thumb_5379657_uploaded_image1_1750203622.jpg
Baskets Timberland ,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5384805_uploaded_image1_1750461330.jpg
Baskets Lacoste Trainer L003,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5365745_uploaded_image1_1749419070.jpg
Baskets Dior B22,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5365750_uploaded_image1_1749419182.jpg
Baskets Lacoste trainer L003,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5365741_uploaded_image1_1749418889.jpg
Chaussures pour homme,"Medina, Dakar, Sénégal",10 000CFA,https://images.coinafrique.com/thumb_5403324_uploaded_image1_1751494857.jpg
Baskets Adidas ,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5365752_uploaded_image1_1749419261.jpg
Baskets Louis Vuitton ,"Dakar, Sénégal",30 000CFA,https://images.coinafrique.com/thumb_5365755_uploaded_image1_1749419366.jpg
Baskets AF1 / The Nord Face,"Dakar, Sénégal",22 000CFA,https://images.coinafrique.com/thumb_5365735_uploaded_image1_1749418626.jpg
Baskets Air Jordan 1,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5365739_uploaded_image1_1749418736.jpg
Baskets Timberland ,"Dakar, Sénégal",35 000CFA,https://images.coinafrique.com/thumb_5365729_uploaded_image1_1749418455.jpg
Baskets Adidas Super Star ,"Dakar, Sénégal",20 000CFA,https://images.coinafrique.com/thumb_5365715_uploaded_image1_1749417986.jpg
Baskets Louis Vuitton ,"Dakar, Sénégal",25 000CFA,https://images.coinafrique.com/thumb_5365721_uploaded_image1_1749418247.jpg
Baskets Nike P6000,"Dakar, Sénégal",27 000CFA,https://images.coinafrique.com/thumb_5365720_uploaded_image1_1749418139.jpg
